element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Xe	11	"12.8080"	"5"	""		"15205."	"795995"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"795995*"	"2"		""	"L12003"	
Xe	11	"12.8219"	"17"	""		"15205."	"795135"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"795135*"	"3"		""	"L12003"	
Xe	11	"12.8344"	"9"	""		"15205."	"794365"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.4f"	"794365*"	"2"		""	"L12003"	
Xe	11	"12.8834"	"17"	""		"15205."	"791395"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.4f"	"791395*"	"3"		""	"L12003"	
Xe	11	"12.9640"	"8"	""		"15205."	"786580"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"786580*"	"2"		""	"L12003"	
Xe	43	"12.993"	""	""		"0"	"769730"	"3s2"	"1S"	"0"	"3s.3p"	"3P*"	"1"		""	"L10155"	
Xe	11	"12.9934"	"18"	""		"15205."	"784826"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.4f"	"784826*"	"3"		""	"L12003"	
Xe	11	"12.9987"	"30"	""		"26670."	"795995"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"795995*"	"2"		""	"L12003"	
Xe	11	"13.0079"	"27"	""		"0"	"768773"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"768773*"	"3"		""	"L12003"	
Xe	11	"13.0163"	"27"	""		"34610."	"802905"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"802905*"	"2"		""	"L12003"	
Xe	11	"13.0262"	"15"	""		"0"	"767700"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"767700*"	"5"		""	"L12003"	
Xe	26	"13.0428"	"2"	""		"1268220"	"2034900"	"3d10.4d"	"2D"	"3/2"	"3d10.4f"	"2F*"	"5/2"		""	"L10107"	
Xe	11	"13.0442"	"15"	""		"15205."	"781822"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"781822*"	"2"		""	"L12003"	
Xe	11	"13.0679"	"23"	""		"13140."	"778350"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"778350*"	"1"		""	"L12003"	
Xe	11	"13.1055"	"27"	""		"0"	"763070"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"763070*"	"4"		""	"L12003"	
Xe	11	"13.1160"	"12"	""		"13140."	"775570"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"775570*"	"3"		""	"L12003"	
Xe	11	"13.1281"	"12"	""		"26670."	"788396"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"788396*"	"1"		""	"L12003"	
Xe	11	"13.1321"	"11"	""		"26670."	"788145"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"788145*"	"2"		""	"L12003"	
Xe	11	"13.1398"	"14"	""		"15205."	"776253"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.4f"	"776253*"	"3"		""	"L12003"	
Xe	25	"13.140"	"25"	""		"1270879"	"2031455"	"4s.4d"	"3D"	"3"	"4s.4f"	"3F*"	"2"		""	"L11896"	
Xe	11	"13.1481"	"8"	""		"15205."	"775775"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"775775*"	"4"		""	"L12003"	
Xe	11	"13.1515"	"156"	""		"40835."	"801225"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"801225*"	"3"		""	"L12003"	
Xe	11	"13.1573"	"14"	""		"42900."	"802905"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"802905*"	"2"		""	"L12003"	
Xe	11	"13.1620"	"17"	""		"34610."	"794365"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.4f"	"794365*"	"2"		""	"L12003"	
Xe	11	"13.1648"	"12"	""		"32210."	"791805"	"4p6.4d8"	"3P"	"0"	"4p6.4d7.5p"	"791805*"	"1"		""	"L12003"	
Xe	11	"13.1711"	"57"	""		"0"	"759260"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"759260*"	"5"		""	"L12003"	
Xe	11	"13.1733"	"102"	""		"0"	"759110"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"759110*"	"3"		""	"L12003"	
Xe	19	"13.1740"	"1"	""		"0"	"759088"	"4p6"	"1S"	"0"	"4p5.4d"	"3D*"	"1"		""	"L10770"	
Xe	11	"13.1865"	"27"	""		"42900."	"801225"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"801225*"	"3"		""	"L12003"	
Xe	11	"13.1905"	"12"	""		"15205."	"773315"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"773315*"	"2"		""	"L12003"	
Xe	11	"13.1978"	"20"	""		"34610."	"792311"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"792311*"	"0"		""	"L12003"	
Xe	11	"13.2067"	"5"	""		"34610."	"791805"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"791805*"	"1"		""	"L12003"	
Xe	11	"13.2305"	"84m"	""		"0"	"755831"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"755831*"	"4"		""	"L12003"	
Xe	11	"13.2471"	"32"	""		"0"	"754860"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"754860*"	"3"		""	"L12003"	
Xe	11	"13.2573"	"170"	""		"40835."	"795135"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"795135*"	"3"		""	"L12003"	
Xe	11	"13.2623"	"11"	""		"15205."	"769217"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.4f"	"769217*"	"2"		""	"L12003"	
Xe	25	"13.265"	"160"	""		"516504"	"1270879"	"4s.4p"	"3P*"	"2"	"4s.4d"	"3D"	"3"		""	"L11896"	
Xe	11	"13.2658"	"55"	""		"26670."	"780503"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"780503*"	"3"		""	"L12003"	
Xe	11	"13.2701"	"53"	""		"15205."	"768773"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"768773*"	"3"		""	"L12003"	
Xe	11	"13.2740"	"24"	""		"0"	"753352"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"753352*"	"5"		""	"L12003"	
Xe	11	"13.2783"	"18"	""		"42900."	"795995"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"795995*"	"2"		""	"L12003"	
Xe	11	"13.2839"	"14"	""		"34610."	"787403"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.4f"	"787403*"	"1"		""	"L12003"	
Xe	11	"13.2928"	"47"	""		"0"	"752285"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"752285*"	"4"		""	"L12003"	
Xe	11	"13.2983"	"114"	""		"34610."	"786580"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"786580*"	"2"		""	"L12003"	
Xe	11	"13.3042"	"8*"	""		"26670."	"778350"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"778350*"	"1"		""	"L12003"	
Xe	11	"13.3042"	"8*"	""		"15205."	"766860"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"766860*"	"3"		""	"L12003"	
Xe	11	"13.3072"	"15"	""		"42900."	"794365"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.4f"	"794365*"	"2"		""	"L12003"	
Xe	11	"13.3082"	"16m"	""		"15205."	"766625"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"766625*"	"2"		""	"L12003"	
Xe	11	"13.3361"	"63"	""		"15205."	"765052"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"765052*"	"2"		""	"L12003"	
Xe	10	"13.3390"	"7"	""		"0"	"749681."	"4d9"	"2D"	"5/2"	"4d8.4f"	"749681*"	"3/2"		""	"L11883"	
Xe	11	"13.3437"	"23"	""		"34610."	"784035"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"784035*"	"1"		""	"L12003"	
Xe	11	"13.3513"	"23"	""		"13140."	"762105"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"762105*"	"2"		""	"L12003"	
Xe	11	"13.3529"	"52"	""		"42900."	"791805"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"791805*"	"1"		""	"L12003"	
Xe	11	"13.3655"	"323"	""		"40835."	"789029"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"789029*"	"5"		""	"L12003"	
Xe	11	"13.3710"	"15"	""		"15205."	"763070"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"763070*"	"4"		""	"L12003"	
Xe	11	"13.3760"	"8"	""		"40835."	"788465"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"788465*"	"3"		""	"L12003"	
Xe	11	"13.3861"	"9"	""		"26670."	"773715"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"773715*"	"3"		""	"L12003"	
Xe	11	"13.3891"	"14"	""		"15205."	"762105"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"762105*"	"2"		""	"L12003"	
Xe	11	"13.3934"	"50"	""		"26670."	"773315"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"773315*"	"2"		""	"L12003"	
Xe	11	"13.3968"	"29"	""		"0"	"746445"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"746445*"	"3"		""	"L12003"	
Xe	11	"13.4037"	"309"	""		"15205."	"761266"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"761266*"	"3"		""	"L12003"	
Xe	11	"13.4091"	"156"	""		"0"	"745762"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.4f"	"745762*"	"3"		""	"L12003"	
Xe	11	"13.4124"	"84"	""		"42900."	"788465"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"788465*"	"3"		""	"L12003"	
Xe	11	"13.4187"	"24bl"	""		"42900."	"788145"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"788145*"	"2"		""	"L12003"	
Xe	10	"13.4189"	"6"	""		"0"	"745212."	"4d9"	"2D"	"5/2"	"4d8.5p"	"745212*"	"3/2"		""	"L11883"	
Xe	11	"13.4238"	"138"	""		"0"	"744955"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"744955*"	"3"		""	"L12003"	
Xe	11	"13.4312"	"89"	""		"0"	"744537"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"744537*"	"4"		""	"L12003"	
Xe	11	"13.4426"	"29"	""		"15205."	"759110"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"759110*"	"3"		""	"L12003"	
Xe	11	"13.4581"	"59"	""		"13140."	"756170"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"756170*"	"2"		""	"L12003"	
Xe	11	"13.4626"	"8"	""		"32210."	"775030"	"4p6.4d8"	"3P"	"0"	"4p6.4d7.5p"	"775030*"	"1"		""	"L12003"	
Xe	11	"13.4673"	"48"	""		"26670."	"769217"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.4f"	"769217*"	"2"		""	"L12003"	
Xe	11	"13.4689"	"20"	""		"0"	"742430"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.4f"	"742430*"	"5"		""	"L12003"	
Xe	11	"13.4750"	"99"	""		"88130."	"830260"	"4p6.4d8"	"1S"	"0"	"4p6.4d7.5p"	"830260*"	"1"		""	"L12003"	
Xe	11	"13.4844"	"89"	""		"13140."	"754745"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"754745*"	"1"		""	"L12003"	
Xe	26	"13.4852"	"5"	""		"1297510"	"2039070"	"3d10.4d"	"2D"	"5/2"	"3d10.4f"	"2F*"	"7/2"		""	"L10107"	
Xe	11	"13.4927"	"218"	""		"42900."	"784035"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"784035*"	"1"		""	"L12003"	
Xe	11	"13.4962"	"222"	""		"15205."	"756170"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"756170*"	"2"		""	"L12003"	
Xe	11	"13.4987"	"392"	""		"15205."	"756016"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"756016*"	"4"		""	"L12003"	
Xe	11	"13.5072"	"518"	""		"0"	"740348"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"740348*"	"5"		""	"L12003"	
Xe	11	"13.5100"	"179"	""		"26670."	"766860"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"766860*"	"3"		""	"L12003"	
Xe	11	"13.5145"	"63"	""		"26670."	"766625"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"766625*"	"2"		""	"L12003"	
Xe	11	"13.5202"	"53"	""		"15205."	"754860"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"754860*"	"3"		""	"L12003"	
Xe	11	"13.5219"	"135"	""		"0"	"739542"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"739542*"	"4"		""	"L12003"	
Xe	11	"13.5259"	"60"	""		"0"	"739322"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"739322*"	"3"		""	"L12003"	
Xe	11	"13.5298"	"123"	""		"26670."	"765770"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"765770*"	"1"		""	"L12003"	
Xe	11	"13.5317"	"95"	""		"13140."	"752155"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"752155*"	"1"		""	"L12003"	
Xe	11	"13.5334"	"165*"	""		"42900."	"781822"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"781822*"	"2"		""	"L12003"	
Xe	11	"13.5334"	"165*"	""		"13140."	"752054"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"752054*"	"3"		""	"L12003"	
Xe	11	"13.5393"	"66"	""		"15205."	"753795"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"753795*"	"2"		""	"L12003"	
Xe	11	"13.5431"	"14"	""		"26670."	"765052"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"765052*"	"2"		""	"L12003"	
Xe	11	"13.5456"	"11"	""		"0"	"738248"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"738248*"	"5"		""	"L12003"	
Xe	11	"13.5519"	"60m"	""		"42900."	"780805"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.4f"	"780805*"	"2"		""	"L12003"	
Xe	11	"13.5571"	"80"	""		"42900."	"780503"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"780503*"	"3"		""	"L12003"	
Xe	11	"13.5614"	"339"	""		"0"	"737388"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"737388*"	"4"		""	"L12003"	
Xe	10	"13.5729"	"10"	""		"16725."	"753489."	"4d9"	"2D"	"3/2"	"4d8.4f"	"753489*"	"1/2"		""	"L11883"	
Xe	11	"13.5855"	"18?"	""		"0"	"736077"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.4f"	"736077*"	"5"		""	"L12003"	
Xe	11	"13.5878"	"71"	""		"40835."	"776787"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.4f"	"776787*"	"4"		""	"L12003"	
Xe	11	"13.5961"	"48?"	""		"13140."	"748644?"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.4f"	"748644*"	"1"		""	"L12003"	
Xe	11	"13.5997"	"38"	""		"15205."	"750512"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"750512*"	"2"		""	"L12003"	
Xe	11	"13.6009"	"50"	""		"0"	"735246"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.4f"	"735246*"	"4"		""	"L12003"	
Xe	11	"13.6025"	"33"	""		"32210."	"767369"	"4p6.4d8"	"3P"	"0"	"4p6.4d7.5p"	"767369*"	"1"		""	"L12003"	
Xe	11	"13.6065"	"50"	""		"40835."	"775775"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"775775*"	"4"		""	"L12003"	
Xe	11	"13.6188"	"54"	""		"26670."	"760950"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"760950*"	"1"		""	"L12003"	
Xe	11	"13.6213"	"336"	""		"15205."	"749351"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"749351*"	"3"		""	"L12003"	
Xe	25	"13.625"	"150"	""		"608091"	"1341788"	"4s.4p"	"1P*"	"1"	"4s.4d"	"1D"	"2"		""	"L11896"	
Xe	11	"13.6290"	"63"	""		"0"	"733755"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"733755*"	"3"		""	"L12003"	
Xe	11	"13.6324"	"35"	""		"32210."	"765770"	"4p6.4d8"	"3P"	"0"	"4p6.4d7.5p"	"765770*"	"1"		""	"L12003"	
Xe	11	"13.6348"	"122"	""		"13140."	"746552"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"746552*"	"2"		""	"L12003"	
Xe	11	"13.6401"	"236*"	""		"40835."	"773968"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"773968*"	"4"		""	"L12003"	
Xe	11	"13.6401"	"236*"	""		"40835."	"773968"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"773968*"	"5"		""	"L12003"	
Xe	11	"13.6451"	"75"	""		"40835."	"773715"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"773715*"	"3"		""	"L12003"	
Xe	11	"13.6484"	"23"	""		"40835."	"773519"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.4f"	"773519*"	"5"		""	"L12003"	
Xe	11	"13.6514"	"143"	""		"40835."	"773363"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.4f"	"773363*"	"4"		""	"L12003"	
Xe	11	"13.6547"	"65"	""		"13140."	"745470"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"745470*"	"1"		""	"L12003"	
Xe	11	"13.6584"	"48"	""		"42900."	"775030"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"775030*"	"1"		""	"L12003"	
Xe	11	"13.6605"	"315*"	""		"40835."	"772875"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.4f"	"772875*"	"4"		""	"L12003"	
Xe	11	"13.6605"	"315*"	""		"34610."	"766625"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"766625*"	"2"		""	"L12003"	
Xe	11	"13.6670"	"18"	""		"26670."	"758337"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"758337*"	"1"		""	"L12003"	
Xe	11	"13.6713"	"127"	""		"0"	"731458"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"731458*"	"4"		""	"L12003"	
Xe	11	"13.6735"	"21"	""		"15205."	"746552"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"746552*"	"2"		""	"L12003"	
Xe	11	"13.6829"	"21"	""		"42900."	"773715"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"773715*"	"3"		""	"L12003"	
Xe	11	"13.6908"	"11"	""		"42900."	"773315"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"773315*"	"2"		""	"L12003"	
Xe	11	"13.6922"	"29"	""		"0"	"730345"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"730345*"	"5"		""	"L12003"	
Xe	11	"13.6942"	"15?"	""		"0"	"730235"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.4f"	"730235*"	"4"		""	"L12003"	
Xe	11	"13.7031"	"21"	""		"15205."	"744955"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"744955*"	"3"		""	"L12003"	
Xe	11	"13.7238"	"98"	""		"13140."	"741800"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"741800*"	"3"		""	"L12003"	
Xe	10	"13.7272"	"10"	""		"16725."	"745212."	"4d9"	"2D"	"3/2"	"4d8.5p"	"745212*"	"3/2"		""	"L11883"	
Xe	11	"13.7438"	"15"	""		"13140."	"740757"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"740757*"	"2"		""	"L12003"	
Xe	11	"13.7524"	"8"	""		"26670."	"753795"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"753795*"	"2"		""	"L12003"	
Xe	11	"13.7574"	"12"	""		"40835."	"767700"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"767700*"	"5"		""	"L12003"	
Xe	11	"13.7677"	"65"	""		"34610."	"760950"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"760950*"	"1"		""	"L12003"	
Xe	11	"13.7720"	"35"	""		"40835."	"766947"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"766947*"	"5"		""	"L12003"	
Xe	11	"13.7778"	"60"	""		"0"	"725825"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"725825*"	"3"		""	"L12003"	
Xe	11	"13.7921"	"27"	""		"0"	"725053"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"725053*"	"4"		""	"L12003"	
Xe	11	"13.8152"	"30"	""		"26670."	"750512"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"750512*"	"2"		""	"L12003"	
Xe	11	"13.8178"	"16"	""		"34610."	"758337"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"758337*"	"1"		""	"L12003"	
Xe	26	"13.8389"	"40"	""		"574917."	"1297510"	"3d10.4p"	"2P*"	"3/2"	"3d10.4d"	"2D"	"5/2"		""	"L10107"	
Xe	11	"13.8420"	"20"	""		"0"	"722439"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"722439*"	"5"		""	"L12003"	
Xe	11	"13.8459"	"159"	""		"40835."	"763070"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"763070*"	"4"		""	"L12003"	
Xe	10	"13.8529"	"3"	""		"0"	"721870."	"4d9"	"2D"	"5/2"	"4d8.4f"	"721870*"	"5/2"		""	"L11883"	
Xe	11	"13.8765"	"29"	""		"13140."	"733755"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"733755*"	"3"		""	"L12003"	
Xe	10	"13.8816"	"7"	""		"16725."	"737104."	"4d9"	"2D"	"3/2"	"4d8.4f"	"737104*"	"1/2"		""	"L11883"	
Xe	11	"13.8889"	"21"	""		"88130."	"808130"	"4p6.4d8"	"1S"	"0"	"4p6.4d7.5p"	"808130*"	"1"		""	"L12003"	
Xe	11	"13.8896"	"23"	""		"32210."	"752155"	"4p6.4d8"	"3P"	"0"	"4p6.4d7.5p"	"752155*"	"1"		""	"L12003"	
Xe	11	"13.9050"	"59"	""		"34610."	"753795"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"753795*"	"2"		""	"L12003"	
Xe	11	"13.9166"	"33"	""		"15205."	"733755"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"733755*"	"3"		""	"L12003"	
Xe	11	"13.9190"	"102"	""		"40835."	"759260"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"759260*"	"5"		""	"L12003"	
Xe	11	"13.9689"	"21"	""		"34610."	"750512"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"750512*"	"2"		""	"L12003"	
Xe	11	"13.9825"	"39"	""		"40835."	"756016"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"756016*"	"4"		""	"L12003"	
Xe	11	"13.9836"	"30"	""		"26670."	"741800"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"741800*"	"3"		""	"L12003"	
Xe	11	"13.9893"	"15"	""		"0"	"714855"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"714855*"	"3"		""	"L12003"	
Xe	11	"14.0036"	"21"	""		"26670."	"740757"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"740757*"	"2"		""	"L12003"	
Xe	10	"14.0126"	"4"	""		"0"	"713643."	"4d9"	"2D"	"5/2"	"4d8.4f"	"713643*"	"5/2"		""	"L11883"	
Xe	11	"14.0207"	"16"	""		"32210."	"745470"	"4p6.4d8"	"3P"	"0"	"4p6.4d7.5p"	"745470*"	"1"		""	"L12003"	
Xe	11	"14.0314"	"10"	""		"13140."	"725825"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"725825*"	"3"		""	"L12003"	
Xe	11	"14.0347"	"16"	""		"40835."	"753352"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.5p"	"753352*"	"5"		""	"L12003"	
Xe	11	"14.0405"	"29"	""		"0"	"712223"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"712223*"	"4"		""	"L12003"	
Xe	11	"14.0478"	"5"	""		"42900."	"754745"	"4p6.4d8"	"1D"	"2"	"4p6.4d7.5p"	"754745*"	"1"		""	"L12003"	
Xe	11	"14.0723"	"9"	""		"15205."	"725825"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"725825*"	"3"		""	"L12003"	
Xe	11	"14.0987"	"6?"	""		"0"	"709285"	"4p6.4d8"	"3F"	"4"	"4p6.4d7.5p"	"709285*"	"3"		""	"L12003"	
Xe	10	"14.1032"	"5"	""		"16725."	"725785."	"4d9"	"2D"	"3/2"	"4d8.4f"	"725785*"	"1/2"		""	"L11883"	
Xe	10	"14.1094"	"9"	""		"0"	"708748."	"4d9"	"2D"	"5/2"	"4d8.4f"	"708748*"	"7/2"		""	"L11883"	
Xe	11	"14.1246"	"16"	""		"34610."	"742594"	"4p6.4d8"	"3P"	"1"	"4p6.4d7.5p"	"742594*"	"1"		""	"L12003"	
Xe	11	"14.1271"	"11?"	""		"13140."	"721001?"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"721001*"	"2"		""	"L12003"	
Xe	11	"14.1428"	"15"	""		"26670."	"733755"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"733755*"	"3"		""	"L12003"	
Xe	10	"14.1545"	"6"	""		"16725."	"723216."	"4d9"	"2D"	"3/2"	"4d8.5p"	"723216*"	"1/2"		""	"L11883"	
Xe	10	"14.2046"	"25"	""		"0"	"703997."	"4d9"	"2D"	"5/2"	"4d8.5p"	"703997*"	"7/2"		""	"L11883"	
Xe	11	"14.2112"	"6"	""		"88130."	"791805"	"4p6.4d8"	"1S"	"0"	"4p6.4d7.5p"	"791805*"	"1"		""	"L12003"	
Xe	11	"14.2328"	"5"	""		"13140."	"715730"	"4p6.4d8"	"3F"	"2"	"4p6.4d7.5p"	"715730*"	"2"		""	"L12003"	
Xe	10	"14.2502"	"3"	""		"0"	"701735."	"4d9"	"2D"	"5/2"	"4d8.5p"	"701735*"	"5/2"		""	"L11883"	
Xe	11	"14.2539"	"6"	""		"40835."	"742430"	"4p6.4d8"	"1G"	"4"	"4p6.4d7.4f"	"742430*"	"5"		""	"L12003"	
Xe	11	"14.2753"	"8"	""		"15205."	"715730"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"715730*"	"2"		""	"L12003"	
Xe	11	"14.2925"	"14"	""		"15205."	"714855"	"4p6.4d8"	"3F"	"3"	"4p6.4d7.5p"	"714855*"	"3"		""	"L12003"	
Xe	11	"14.3026"	"15"	""		"26670."	"725825"	"4p6.4d8"	"3P"	"2"	"4p6.4d7.5p"	"725825*"	"3"		""	"L12003"	
Xe	10	"14.3381"	"8"	""		"0"	"697440."	"4d9"	"2D"	"5/2"	"4d8.4f"	"697440*"	"3/2"		""	"L11883"	
