element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Kr	1	"862.870"	"1h"	""		"99079.367"	"110665.45"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"4s2.4p5.(2P*<3/2>).7f"	"2[5/2]"	"3"		""	"L6099"	
Kr	1	"863.15"	"1"	""		"97945.1664"	"109527.5268"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[5/2]*"	"2"		""	"L6099"	
Kr	1	"863.281"	"1"	""		"99079.367"	"110659.90"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"4s2.4p5.(2P*<3/2>).7f"	"2[9/2]"	"4"		""	"L6099"	
Kr	2	"863.911"	"3"	""		"161283.59"	"172855.40"	"4s2.4p4.(3P).5d"	"4D"	"7/2"	"4s2.4p4.(3P<1>).4f"	"2[4]*"	"7/2"		""	"L10563"	
Kr	1	"865.149"	"8"	""		"94092.8626"	"105648.434"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L6099"	
Kr	2	"865.164"	"3"	""		"166153.43"	"177708.50"	"4s2.4p4.(3P).6p"	"4D*"	"3/2"	"4s2.4p4.(1D).5d"	"2F"	"5/2"		""	"L10563"	
Kr	1	"867.348"	"2"	""		"97945.1664"	"109471.4214"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[7/2]*"	"3"		""	"L6099"	
Kr	2	"867.426"	"2h"	""		"134286.667"	"145811.90"	"4s2.4p4.(3P).5p"	"4P*"	"3/2"	"4s2.4p4.(1S).5s"	"2S"	"1/2"		""	"L7386"	
Kr	2	"868.094"	"1h"	""		"175844.05"	"187360.53"	"4s2.4p4.(3P).6d"	"4F"	"7/2"	"4s2.4p4.(3P<2>).7f"	"2[5]*"	"9/2"		""	"L7386"	
Kr	2	"869.019"	"100hs"	""		"127597.49"	"139101.568"	"4s2.4p4.(1D).5s"	"2D"	"3/2"	"4s2.4p4.(3P).5p"	"2P*"	"1/2"		""	"L7386"	
Kr	1	"869.750"	"40"	"5.4e+05"	D+	"92307.3786"	"103801.7929"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T3774n,u41"	"L6099"	
Kr	2	"870.761"	"8h"	""		"130512.73"	"141993.940"	"4s2.4p4.(3P).4d"	"4F"	"3/2"	"4s2.4p4.(3P).5p"	"2D*"	"3/2"		""	"L7386"	
Kr	1	"871.362"	"2"	""		"97687.779"	"109160.957"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"2"		""	"L6099"	
Kr	2	"871.731"	"2h"	""		"130893.45"	"142361.840"	"4s2.4p4.(3P).4d"	"4P"	"1/2"	"4s2.4p4.(3P).5p"	"2S*"	"1/2"		""	"L7386"	
Kr	1	"872.217"	"1"	""		"97687.779"	"109149.694"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"1"		""	"L6099"	
Kr	1	"872.654"	"8"	""		"97919.1468"	"109375.2875"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L6099"	
Kr	1	"874.249"	"1"	""		"98855.0698"	"110290.3165"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L6099"	
Kr	1	"874.643"	"3"	""		"97945.1664"	"109375.2875"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7d"	"2[3/2]*"	"2"		""	"L6099"	
Kr	1	"874.729"	"2"	""		"97085.193"	"108514.1824"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[1/2]"	"1"		""	"L6099"	
Kr	1	"875.520"	"30"	""		"97085.193"	"108503.871"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L6099"	
Kr	1	"876.4112"	"8"	""		"92294.4012"	"103701.439"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"		""	"L7292"	
Kr	1	"877.300"	"4"	""		"97085.193"	"108480.751"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L6099"	
Kr	1	"877.405"	"50"	""		"92307.3786"	"103701.439"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"		""	"L6099"	
Kr	1	"877.67505"	"300"	"2.217e+07"	A+	"80916.7680"	"92307.3786"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"		"T7199"	"L11281"	
Kr	1	"878.025"	"30"	""		"97085.193"	"108471.1277"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"2"		""	"L6099"	
Kr	2	"880.465"	"3H"	""		"161800.17"	"173154.78"	"4s2.4p4.(3P).6s"	"2P"	"3/2"	"4s2.4p4.(3P<1>).4f"	"2[3]*"	"5/2"		""	"L7386"	
Kr	1	"880.578"	"20"	""		"97085.193"	"108438.2603"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"1"		""	"L6099"	
Kr	2	"884.009"	"4h"	""		"149702.80"	"161011.83"	"4s2.4p4.(1D).5p"	"2F*"	"7/2"	"4s2.4p4.(1S).4d"	"2D"	"5/2"		""	"L7386"	
Kr	1	"884.246"	"3"	""		"97797.287"	"109103.302"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).8p"	"2[5/2]"	"3"		""	"L6099"	
Kr	1	"892.86933"	"200"	"2.289e+07"	A	"79971.7417"	"91168.5150"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"		"T7199"	"L11281"	
Kr	1	"896.753"	"10"	"6.5e+04"	D+	"92294.4012"	"103442.690"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"		"T3774n,u41"	"L6099"	
Kr	1	"897.799"	"50"	"7.3e+05"	D+	"92307.3786"	"103442.690"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"		"T3774n,u41"	"L6099"	
Kr	2	"897.870"	"15h"	""		"138379.610"	"149514.06"	"4s2.4p4.(3P).5p"	"4D*"	"3/2"	"4s2.4p4.(1D).4d"	"2D"	"5/2"		""	"L7386"	
Kr	1	"899.919"	"30"	"2.13e+06"	C	"92964.3943"	"104073.471"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		"T3774n,T7008"	"L6099"	
Kr	2	"900.615"	"10"	""		"130893.45"	"141993.940"	"4s2.4p4.(3P).4d"	"4P"	"1/2"	"4s2.4p4.(3P).5p"	"2D*"	"3/2"		""	"L7386"	
Kr	2	"902.567"	"10hl"	""		"139101.568"	"150178.13"	"4s2.4p4.(3P).5p"	"2P*"	"1/2"	"4s2.4p4.(1D).4d"	"2D"	"3/2"		""	"L7386"	
Kr	2	"903.995"	"20HL"	""		"164372.15"	"175431.28"	"4s2.4p4.(3P).6p"	"4P*"	"5/2"	"4s2.4p4.(3P).6d"	"4D"	"5/2"		""	"L7386"	
Kr	1	"904.447"	"3"	""		"94092.8626"	"105146.33"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L6099"	
Kr	1	"909.433"	"4h"	""		"98867.429"	"109860.339"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"4s2.4p5.(2P*<3/2>).6f"	"2[7/2]"	"3"		""	"L6099"	
Kr	2	"909.972"	"15h"	""		"131375.45"	"142361.840"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P).5p"	"2S*"	"1/2"		""	"L7386"	
Kr	1	"910.058"	"1"	""		"98867.429"	"109852.76"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"4s2.4p5.(2P*<3/2>).6f"	"2[5/2]"	"2"		""	"L6099"	
Kr	1	"911.169"	"20"	"1.60e+05"	D+	"92294.4012"	"103266.339"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T3774n,T3384,u41"	"L6099"	
Kr	1	"912.249"	"20"	"1.60e+05"	D+	"92307.3786"	"103266.339"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T3774n,T3384,u41"	"L6099"	
Kr	1	"918.869"	"2"	""		"97687.779"	"108567.7689"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"2"		""	"L6099"	
Kr	1	"922.483"	"1"	""		"92964.3943"	"103801.7929"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		""	"L6099"	
Kr	2	"923.318"	"50"	""		"130893.45"	"141720.955"	"4s2.4p4.(3P).4d"	"4P"	"1/2"	"4s2.4p4.(3P).5p"	"4S*"	"3/2"		""	"L7386"	
Kr	1	"923.416"	"1"	""		"97687.779"	"108514.1824"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<1/2>).6p"	"2[1/2]"	"1"		""	"L6099"	
Kr	1	"924.300"	"1"	""		"97687.779"	"108503.871"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L6099"	
Kr	1	"924.354"	"30"	""		"97687.779"	"108503.238"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"3"		""	"L6099"	
Kr	1	"926.269"	"1"	""		"97687.779"	"108480.751"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L6099"	
Kr	2	"926.293"	"2"	""		"152239.19"	"163031.91"	"4s2.4p4.(1D).5p"	"2P*"	"1/2"	"4s2.4p4.(3P).6s"	"2P"	"1/2"		""	"L7386"	
Kr	1	"927.096"	"10"	""		"97687.779"	"108471.1277"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[3/2]"	"2"		""	"L6099"	
Kr	2	"927.207"	"50"	""		"127597.49"	"138379.610"	"4s2.4p4.(1D).5s"	"2D"	"3/2"	"4s2.4p4.(3P).5p"	"4D*"	"3/2"		""	"L8549"	
Kr	1	"927.302"	"8"	""		"99079.367"	"109860.366"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"4s2.4p5.(2P*<3/2>).6f"	"2[7/2]"	"4"		""	"L6099"	
Kr	1	"927.99"	"2"	""		"99079.367"	"109852.306"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"4s2.4p5.(2P*<3/2>).6f"	"2[5/2]"	"3"		""	"L6099"	
Kr	1	"928.787"	"1"	""		"99079.367"	"109843.132"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"4s2.4p5.(2P*<3/2>).6f"	"2[9/2]"	"4"		""	"L6099"	
Kr	1	"929.940"	"1"	""		"97687.779"	"108438.2603"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<1/2>).6p"	"2[3/2]"	"1"		""	"L6099"	
Kr	1	"932.603"	"10"	""		"97797.287"	"108516.98"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).5f"	"2[7/2]"	"4"		""	"L6099"	
Kr	2	"932.619"	"4h"	""		"173307.95"	"184027.39"	"4s2.4p4.(3P).7s"	"4P"	"5/2"	"4s2.4p4.(3P<2>).6f"	"2[3]*"	"5/2"		""	"L7386"	
Kr	2	"933.066"	"5h"	""		"162057.31"	"172771.65"	"4s2.4p4.(3P).5d"	"4D"	"3/2"	"4s2.4p4.(3P<1>).4f"	"2[2]*"	"5/2"		""	"L7386"	
Kr	1	"933.79"	"1"	""		"97797.287"	"108503.238"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"3"		""	"L6099"	
Kr	1	"935.212"	"2"	""		"97797.287"	"108487.079"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).5f"	"2[9/2]"	"4"		""	"L7408"	
Kr	1	"935.223"	"100"	""		"97797.287"	"108486.944"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).5f"	"2[9/2]"	"5"		""	"L6099"	
Kr	1	"936.210"	"2"	"4.0e+06"	D+	"93123.3409"	"103801.7929"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T3774n,u41"	"L7408"	
Kr	2	"939.03"	"1H"	""		"129515.08"	"140161.462"	"4s2.4p4.4d"	""	"1/2"	"4s2.4p4.(3P).5p"	"4D*"	"1/2"		""	"L7386"	
Kr	2	"941.332"	"3"	""		"129515.08"	"140135.395"	"4s2.4p4.4d"	""	"1/2"	"4s2.4p4.(3P).5p"	"2P*"	"3/2"		""	"L7386"	
Kr	2	"941.495"	"100"	""		"131375.45"	"141993.940"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P).5p"	"2D*"	"3/2"		""	"L8549"	
Kr	2	"943.721"	"20H"	""		"150201.68"	"160794.93"	"4s2.4p4.(1D).5p"	"2P*"	"3/2"	"4s2.4p4.(1D).4d"	"2S"	"1/2"		""	"L7386"	
Kr	1	"945.088"	"20"	""		"93123.3409"	"103701.439"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"		""	"L6099"	
Kr	2	"950.481"	"100"	""		"127861.51"	"138379.610"	"4s2.4p4.(1D).5s"	"2D"	"5/2"	"4s2.4p4.(3P).5p"	"4D*"	"3/2"		""	"L8549"	
Kr	1	"953.23"	"1"	""		"98855.0698"	"109342.9368"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L6099"	
Kr	1	"954.089"	"30"	"5.1e+05"	D+	"92964.3943"	"103442.690"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"		"T3774n,u41"	"L6099"	
Kr	2	"957.756"	"500"	""		"129697.19"	"140135.395"	"4s2.4p4.(3P).4d"	"4F"	"5/2"	"4s2.4p4.(3P).5p"	"2P*"	"3/2"		""	"L8549"	
Kr	2	"959.426"	"100"	""		"129697.19"	"140117.228"	"4s2.4p4.(3P).4d"	"4F"	"5/2"	"4s2.4p4.(3P).5p"	"2D*"	"5/2"		""	"L8549"	
Kr	1	"960.72"	"1"	""		"97919.1468"	"108324.9822"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"		""	"L6099"	
Kr	1	"961.563"	"3"	""		"97595.9153"	"107992.7867"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		""	"L6099"	
Kr	2	"966.338"	"200"	""		"131375.45"	"141720.955"	"4s2.4p4.(3P).4d"	"2P"	"3/2"	"4s2.4p4.(3P).5p"	"4S*"	"3/2"		""	"L8549"	
Kr	1	"966.903"	"1"	""		"97919.1468"	"108258.7553"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L6099"	
Kr	1	"968.226"	"2"	""		"97085.193"	"107410.379"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"0"		""	"L6099"	
Kr	1	"968.783"	"10"	"8.7e+04"	D+	"93123.3409"	"103442.690"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"		"T3774n,u41"	"L6099"	
Kr	1	"970.422"	"50"	"5.2e+05"	D+	"92964.3943"	"103266.339"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T3774n,T3384,u41"	"L6099"	
Kr	1	"971.485"	"15*"	""		"98226.268"	"108516.98"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"4s2.4p5.(2P*<3/2>).5f"	"2[7/2]"	"4"		""	"L6099"	
Kr	1	"971.485"	"15*"	""		"98226.268"	"108516.98"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"4s2.4p5.(2P*<3/2>).5f"	"2[7/2]"	"3"		""	"L6099"	
Kr	1	"972.278"	"1"	""		"98867.429"	"109149.694"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"1"		""	"L6099"	
Kr	1	"972.751"	"2h*"	""		"98226.268"	"108503.238"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"3"		""	"L6099"	
Kr	1	"972.751"	"2h*"	""		"98226.268"	"108503.871"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L6099"	
Kr	1	"974.311"	"50"	""		"98226.268"	"108487.079"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"4s2.4p5.(2P*<3/2>).5f"	"2[9/2]"	"4"		""	"L6099"	
Kr	1	"975.17610"	"5"	"3.13e+06"	B+	"80916.7680"	"91168.5150"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"		"T7199"	"L11281"	
Kr	1	"976.869"	"2"	""		"96771.494"	"107005.371"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"1"		""	"L6099"	
Kr	1	"979.489"	"3"	""		"99646.212"	"109852.76"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[5/2]"	"2"		""	"L6099"	
Kr	1	"981.027"	"2h"	""		"99646.212"	"109836.77"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"2"		""	"L6099"	
Kr	1	"983.833"	"5"	""		"97085.193"	"107246.688"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"2"		""	"L6099"	
Kr	2	"985.140"	"3h"	""		"162564.41"	"172712.56"	"4s2.4p4.(3P).5d"	"4D"	"1/2"	"4s2.4p4.(3P<1>).4f"	"2[2]*"	"3/2"		""	"L7386"	
Kr	1	"985.624"	"500"	"3.99e+06"	C	"93123.3409"	"103266.339"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"		"T3774n,T3384,u41"	"L6099"	
Kr	1	"986.295"	"4"	""		"97085.193"	"107221.333"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"1"		""	"L6099"	
Kr	2	"989.297"	"10h"	""		"141720.955"	"151826.36"	"4s2.4p4.(3P).5p"	"4S*"	"3/2"	"4s2.4p4.(1D).4d"	"2P"	"3/2"		""	"L7386"	
Kr	1	"989.708"	"2"	""		"97945.1664"	"108046.3102"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[5/2]*"	"3"		""	"L6099"	
Kr	1	"991.637"	"4"	""		"99079.367"	"109160.957"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"2"		""	"L6099"	
Kr	1	"991.760"	"3"	""		"97595.9153"	"107676.1489"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L6099"	
Kr	2	"995.475"	"20H"	""		"140135.395"	"150178.13"	"4s2.4p4.(3P).5p"	"2P*"	"3/2"	"4s2.4p4.(1D).4d"	"2D"	"3/2"		""	"L7386"	
Kr	2	"996.667"	"5h"	""		"135781.264"	"145811.90"	"4s2.4p4.(3P).5p"	"4P*"	"1/2"	"4s2.4p4.(1S).5s"	"2S"	"1/2"		""	"L7386"	
Kr	1	"998.93"	"1"	""		"97595.9153"	"107603.5969"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		""	"L6099"	
Kr	1	"1003.865"	"3"	""		"99894.0485"	"109852.76"	"4s2.4p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[5/2]"	"2"		""	"L6099"	
Kr	1	"1005.486"	"2"	""		"99894.0485"	"109836.77"	"4s2.4p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"2"		""	"L6099"	
Kr	1	"1006.596"	"10"	"2.65e+05"	D+	"97945.1664"	"107876.9080"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[7/2]*"	"3"		"T3774n,T3599,u41"	"L6099"	
Kr	1	"1007.766"	"10"	""		"97085.193"	"107005.371"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).7p"	"2[1/2]"	"1"		""	"L6099"	
Kr	1	"1012.096"	"30"	"6.2e+05"	D+	"97919.1468"	"107796.8790"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		"T3774n,T3599,u41"	"L6099"	
Kr	1	"1014.768"	"10"	""		"97945.1664"	"107796.8790"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L6099"	
Kr	2	"1016.761"	"10H"	""		"141993.940"	"151826.36"	"4s2.4p4.(3P).5p"	"2D*"	"3/2"	"4s2.4p4.(1D).4d"	"2P"	"3/2"		""	"L7386"	
Kr	2	"1017.741"	"3H"	""		"142361.840"	"152185.02"	"4s2.4p4.(3P).5p"	"2S*"	"1/2"	"4s2.4p4.(1D).4d"	"2P"	"1/2"		""	"L7386"	
Kr	2	"1022.152"	"1000"	""		"126000.82"	"135781.415"	"4s2.4p4.(3P).4d"	"4F"	"9/2"	"4s2.4p4.(3P).5p"	"4D*"	"7/2"		""	"L8549"	
Kr	1	"1027.36"	"2"	""		"97945.1664"	"107676.1489"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L6099"	
Kr	1	"1029.693"	"80"	""		"94092.8626"	"103801.7929"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		""	"L6099"	
Kr	1	"1032.288"	"2"	""		"97919.1468"	"107603.5969"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		""	"L6099"	
Kr	1	"1036.037"	"100"	""		"98867.429"	"108516.98"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[7/2]"	"3"		""	"L6099"	
Kr	2	"1036.115"	"100"	""		"130512.73"	"140161.462"	"4s2.4p4.(3P).4d"	"4F"	"3/2"	"4s2.4p4.(3P).5p"	"4D*"	"1/2"		""	"L7386"	
Kr	1	"1037.444"	"10"	""		"98867.429"	"108503.871"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L6099"	
Kr	2	"1038.928"	"8h"	""		"130512.73"	"140135.395"	"4s2.4p4.(3P).4d"	"4F"	"3/2"	"4s2.4p4.(3P).5p"	"2P*"	"3/2"		""	"L8549"	
Kr	2	"1042.849"	"10"	""		"129515.08"	"139101.568"	"4s2.4p4.4d"	""	"1/2"	"4s2.4p4.(3P).5p"	"2P*"	"1/2"		""	"L8549"	
Kr	1	"1045.856"	"6"	""		"97687.779"	"107246.688"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"2"		""	"L7293"	
Kr	1	"1048.629"	"2*"	""		"97687.779"	"107221.333"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7p"	"2[3/2]"	"1"		""	"L7293"	
Kr	1	"1048.629"	"2*"	""		"99626.882"	"109160.957"	"4s2.4p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).8p"	"2[3/2]"	"2"		""	"L7293"	
Kr	1	"1054.964"	"1"	""		"99626.882"	"109103.302"	"4s2.4p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).8p"	"2[5/2]"	"3"		""	"L7293"	
