element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Ar	12	"3.1483"	"2*"	""		"0.0"	"3175950"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3d"	"2F"	"5/2"		""	"L2279"	
Ar	10	"3.1491"	"5bl"	""		"0.000"	"3171153"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).4d"	"4F"	"3/2"		""	"L12134"	
Ar	9	"3.1512"	""	""		"0"	"3173390"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.6d"	"1P*"	"1"		""	"L4421"	
Ar	12	"3.155"	"2"	""		"94824.0"	"3264720"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2F"	"5/2"		""	"L1334"	
Ar	10	"3.1641"	"4bl"	""		"18067.494"	"3171153"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).4d"	"4F"	"3/2"		""	"L12134"	
Ar	12	"3.1642"	"8"	""		"98155.7"	"3258510"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2G"	"7/2"		""	"L12134"	
Ar	9	"3.1680"	""	""		"0"	"3156570"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.6d"	"3D*"	"1"		""	"L4421"	
Ar	13	"3.1864"	"1"	""		"21841."	"3160180"	"2s2.2p2"	"3P"	"2"	"2s2.2p.3s"	"3P*"	"2"		""	"L2279"	
Ar	12	"3.1962"	"3"	""		"98155.7"	"3226750"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).3d"	"2D"	"5/2"		""	"L2279"	
Ar	12	"3.1984"	"2"	""		"94824.0"	"3221580"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).3d"	"2D"	"3/2"		""	"L2279"	
Ar	14	"3.2014"	"6bl*"	""		"410254"	"3533890"	"2s.2p2"	"2D"	"3/2"	"2s2.3p"	"2P*"	"1/2"		""	"L12134"	
Ar	14	"3.2014"	"6bl*"	""		"411205."	"3534840"	"2s.2p2"	"2D"	"5/2"	"2s2.3p"	"2P*"	"3/2"		""	"L12134"	
Ar	12	"3.2027"	"1*"	""		"154061."	"3276700"	"2s2.2p3"	"2P*"	"3/2"	"2s2.2p2.(1D).3d"	"2P"	"3/2"		""	"L2279"	
Ar	12	"3.2027"	"1*"	""		"149186."	"3271350"	"2s2.2p3"	"2P*"	"1/2"	"2s2.2p2.(1D).3d"	"2P"	"1/2"		""	"L2279"	
Ar	12	"3.2147"	"3"	""		"154061."	"3264720"	"2s2.2p3"	"2P*"	"3/2"	"2s2.2p2.(1D).3d"	"2F"	"5/2"		""	"L2279"	
Ar	11	"3.2194"	"bl"	""		"0.00"	"3106170"	"2s2.2p4"	"3P"	"2"	"2s.2p4.(4P).3p"	"3D*"	"3"		""	"L12134"	
Ar	13	"3.234"	"1"	""		"85011.3"	"3177200"	"2s2.2p2"	"1D"	"2"	"2s2.2p.3s"	"1P*"	"1"		""	"L2279"	
Ar	12	"3.2344"	"3"	""		"98155.7"	"3189920"	"2s2.2p3"	"2D*"	"5/2"	"2s2.2p2.(3P).3d"	"2F"	"7/2"		""	"L2279"	
Ar	12	"3.2459"	"2"	""		"94824.0"	"3175950"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(3P).3d"	"2F"	"5/2"		""	"L2279"	
Ar	12	"3.2546"	"3*"	""		"154061."	"3226750"	"2s2.2p3"	"2P*"	"3/2"	"2s2.2p2.(3P).3d"	"2D"	"5/2"		""	"L2279"	
Ar	12	"3.2546"	"3*"	""		"149186."	"3221580"	"2s2.2p3"	"2P*"	"1/2"	"2s2.2p2.(3P).3d"	"2D"	"3/2"		""	"L2279"	
Ar	9	"3.2667"	""	""		"0"	"3061255"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.5d"	"1P*"	"1"		""	"L4421"	
Ar	10	"3.274"	"1"	""		"0.000"	"3048079"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).4s"	"4P"	"3/2"		""	"L1334"	
Ar	9	"3.2847"	""	""		"0"	"3044540"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.5d"	"3D*"	"1"		""	"L4421"	
Ar	9	"3.356"	""	""		"0"	"2979740"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.5s"	"1P*"	"1"		""	"L9866"	
Ar	11	"3.3679"	"*"	""		"18322"	"2987530"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		""	"L12134"	
Ar	11	"3.3679"	"*"	""		"0.00"	"2968000"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		""	"L12134"	
Ar	11	"3.384"	"*"	""		"14453.40"	"2969540"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		""	"L1334"	
Ar	11	"3.384"	"*"	""		"14453.40"	"2968000"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		""	"L1334"	
Ar	11	"3.396"	"*"	""		"18322"	"2968000"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		""	"L1334"	
Ar	11	"3.396"	"*"	""		"0.00"	"2945040"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2P*).3d"	"3F*"	"3"		""	"L1334"	
Ar	11	"3.396"	"*"	""		"14453.40"	"2958500"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		""	"L1334"	
Ar	11	"3.4091"	"bl*"	""		"0.00"	"2933510"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3S*"	"1"		""	"L12134"	
Ar	11	"3.4091"	"bl*"	""		"0.00"	"2932610"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"1"		""	"L12134"	
Ar	11	"3.424"	"*"	""		"0.00"	"2922000"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"2"		""	"L1334"	
Ar	11	"3.424"	"*"	""		"14453.40"	"2933510"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3S*"	"1"		""	"L1334"	
Ar	11	"3.424"	"*"	""		"14453.40"	"2932610"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3P*"	"1"		""	"L1334"	
Ar	11	"3.4328"	"bl*"	""		"18322"	"2932610"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).3d"	"3P*"	"1"		""	"L12134"	
Ar	11	"3.4328"	"bl*"	""		"0.00"	"2913070"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"3"		""	"L12134"	
Ar	11	"3.4328"	"bl*"	""		"0.00"	"2911870"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"2"		""	"L12134"	
Ar	11	"3.4520"	""	""		"14453.40"	"2911870"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3d"	"3D*"	"2"		""	"L12134"	
Ar	11	"3.467"	""	""		"71833.4"	"2958500"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		""	"L12042"	
Ar	12	"3.4675"	"2bl"	""		"0.0"	"2883920"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3s"	"4P"	"5/2"		""	"L12134"	
Ar	12	"3.478"	"4"	""		"0.0"	"2875200"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3s"	"4P"	"3/2"		""	"L2279"	
Ar	11	"3.480"	"bl"	""		"71833.4"	"2945040"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3d"	"3F*"	"3"		""	"L1334"	
Ar	12	"3.488"	"2*"	""		"0.0"	"2867000"	"2s2.2p3"	"4S*"	"3/2"	"2s2.2p2.(3P).3s"	"4P"	"1/2"		""	"L2279"	
Ar	12	"3.488"	"2*"	""		"94824.0"	"2958030"	"2s2.2p3"	"2D*"	"3/2"	"2s2.2p2.(1D).3s"	"2D"	"3/2"		""	"L2279"	
Ar	9	"3.5024"	""	""		"0"	"2855980"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.4d"	"1P*"	"1"		""	"L4421"	
Ar	11	"3.507"	"bl"	""		"71833.4"	"2922000"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3d"	"3P*"	"2"		""	"L1334"	
Ar	9	"3.5260"	""	""		"0"	"2836234"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.4d"	"3D*"	"1"		""	"L4421"	
Ar	11	"3.5382"	"bl*"	""		"0.00"	"2826300"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).3d"	"3D*"	"3"		""	"L12134"	
Ar	11	"3.5382"	"bl*"	""		"0.00"	"2826250"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).3d"	"3D*"	"2"		""	"L12134"	
Ar	9	"3.5422"	""	""		"0"	"2823187"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.4d"	"3P*"	"1"		""	"L4421"	
Ar	11	"3.558"	""	""		"14453.40"	"2826250"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(4S*).3d"	"3D*"	"2"		""	"L1334"	
Ar	12	"3.568"	"220*"	""		"149186."	"2958030"	"2s2.2p3"	"2P*"	"1/2"	"2s2.2p2.(1D).3s"	"2D"	"3/2"		""	"L1158"	
Ar	12	"3.568"	"220*"	""		"154061."	"2958030"	"2s2.2p3"	"2P*"	"3/2"	"2s2.2p2.(1D).3s"	"2D"	"3/2"		""	"L1158"	
Ar	12	"3.568"	"220*"	""		"154061."	"2956650"	"2s2.2p3"	"2P*"	"3/2"	"2s2.2p2.(1D).3s"	"2D"	"5/2"		""	"L1158"	
Ar	9	"3.5834"	""	""		"0"	"2790788"	"2s2.2p6"	"1S"	"0"	"2s.2p6.3p"	"1P*"	"1"		""	"L4421"	
Ar	12	"3.626"	"1"	""		"154061."	"2912070"	"2s2.2p3"	"2P*"	"3/2"	"2s2.2p2.(3P).3s"	"2P"	"3/2"		""	"L2279"	
Ar	10	"3.6553"	"5"	""		"0.000"	"2735750"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1S).3d"	"2D"	"5/2"		""	"L12134"	
Ar	9	"3.6754"	""	""		"0"	"2721001"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.4s"	"3P*"	"1"		""	"L4421"	
Ar	10	"3.6758"	"2"	""		"18067.494"	"2738560"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1S).3d"	"2D"	"3/2"		""	"L12134"	
Ar	12	"3.6765"	"2"	""		"445931"	"3165910"	"2s.(2S).2p4.(3P)"	"4P"	"5/2"	"2s.2p3.(5S*).3s"	"4S*"	"3/2"		""	"L12134"	
Ar	9	"3.6983"	""	""		"0"	"2704217"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.4s"	"1P*"	"1"		""	"L4421"	
Ar	10	"3.7431"	"16bl"	""		"0.000"	"2671580"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).3d"	"2D"	"5/2"		""	"L12134"	
Ar	10	"3.7598"	"8bl"	""		"18067.494"	"2677780"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).3d"	"2D"	"3/2"		""	"L12134"	
Ar	10	"3.7808"	"1"	""		"18067.494"	"2663010"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).3d"	"2S"	"1/2"		""	"L12134"	
Ar	10	"3.8227"	"5"	""		"0.000"	"2615600"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"		""	"L12134"	
Ar	11	"3.833"	"380"	""		"0.00"	"2604370"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3s"	"1D*"	"2"		""	"L1158"	
Ar	10	"3.8411"	"9"	""		"0.000"	"2603400"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"		""	"L12134"	
Ar	10	"3.8498"	"8bl*"	""		"0.000"	"2592278."	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3d"	"4F"	"5/2"		""	"L12134"	
Ar	10	"3.8498"	"8bl*"	""		"18067.494"	"2603400"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"		""	"L12134"	
Ar	11	"3.8615"	"bl"	""		"0.00"	"2589610"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(2D*).3s"	"3D*"	"3"		""	"L12134"	
Ar	11	"3.879"	""	""		"71833.4"	"2649800"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3s"	"1P*"	"1"		""	"L1334"	
Ar	11	"3.887"	"*"	""		"14453.40"	"2587340"	"2s2.2p4"	"3P"	"1"	"2s2.2p3.(2D*).3s"	"3D*"	"1"		""	"L1334"	
Ar	11	"3.887"	"*"	""		"71833.4"	"2644510"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2P*).3s"	"3P*"	"2"		""	"L1334"	
Ar	11	"3.893"	"390"	""		"18322"	"2587340"	"2s2.2p4"	"3P"	"0"	"2s2.2p3.(2D*).3s"	"3D*"	"1"		""	"L1158"	
Ar	11	"3.949"	""	""		"71833.4"	"2604370"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3s"	"1D*"	"2"		""	"L1334"	
Ar	11	"3.975"	"*"	""		"71833.4"	"2589610"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3s"	"3D*"	"3"		""	"L1334"	
Ar	11	"3.975"	"*"	""		"71833.4"	"2587340"	"2s2.2p4"	"1D"	"2"	"2s2.2p3.(2D*).3s"	"3D*"	"1"		""	"L1334"	
Ar	11	"3.998"	""	""		"148537.1"	"2649800"	"2s2.2p4"	"1S"	"0"	"2s2.2p3.(2P*).3s"	"1P*"	"1"		""	"L1334"	
Ar	11	"4.0269"	""	""		"0.00"	"2483300"	"2s2.2p4"	"3P"	"2"	"2s2.2p3.(4S*).3s"	"5S*"	"2"		""	"L12134"	
Ar	9	"4.1485"	"15"	""		"0"	"2411101.4"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"1P*"	"1"		""	"L12134"	
Ar	10	"4.157"	"4"	""		"0.000"	"2405420"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1S).3s"	"2S"	"1/2"		""	"L1334"	
Ar	10	"4.189"	"2"	""		"18067.494"	"2405420"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1S).3s"	"2S"	"1/2"		""	"L1334"	
Ar	9	"4.2001"	""	""		"0"	"2380958."	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"3D*"	"1"		""	"L4421"	
Ar	9	"4.2529"	""	""		"0"	"2351405.1"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3d"	"3P*"	"1"		""	"L4421"	
Ar	10	"4.294"	"5"	""		"0.000"	"2328821."	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(1D).3s"	"2D"	"5/2"		""	"L1334"	
Ar	10	"4.3272"	"11"	""		"18067.494"	"2329118."	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(1D).3s"	"2D"	"3/2"		""	"L12134"	
Ar	10	"4.3705"	"5"	""		"0.000"	"2287860"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"2P"	"1/2"		""	"L12134"	
Ar	10	"4.3928"	"14"	""		"0.000"	"2276603"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"2P"	"3/2"		""	"L12134"	
Ar	10	"4.4059"	"5"	""		"18067.494"	"2287860"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"2P"	"1/2"		""	"L12134"	
Ar	10	"4.4257"	"11bl*"	""		"0.000"	"2259295."	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"4P"	"3/2"		""	"L12134"	
Ar	10	"4.4257"	"11bl*"	""		"18067.494"	"2276603"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"2P"	"3/2"		""	"L12134"	
Ar	10	"4.4449"	"20bl*"	""		"0.000"	"2249385."	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P).3s"	"4P"	"5/2"		""	"L12134"	
Ar	10	"4.4449"	"20bl*"	""		"18067.494"	"2266154."	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"4P"	"1/2"		""	"L12134"	
Ar	10	"4.463"	"8"	""		"18067.494"	"2259295."	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P).3s"	"4P"	"3/2"		""	"L1334"	
Ar	11	"4.4642"	""	""		"529604."	"2769650"	"2s.2p5"	"3P*"	"2"	"2s2.2p3.(2D*).3p"	"3P"	"2"		""	"L12134"	
Ar	10	"4.484"	"6"	""		"604090."	"2834240"	"2s.2p6"	"2S"	"1/2"	"2s.2p5.(3P*).3s"	"2P*"	"1/2"		""	"L1334"	
Ar	10	"4.5026"	"5"	""		"604090."	"2825029"	"2s.2p6"	"2S"	"1/2"	"2s.2p5.(3P*).3s"	"2P*"	"3/2"		""	"L12134"	
Ar	9	"4.8737"	"20"	"1.69e+11"	B	"0"	"2051784.6"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3s"	"1P*"	"1"		"T8043"	"L12134"	
Ar	9	"4.9185"	""	"4.8e+10"	E	"0"	"2033149.7"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.3s"	"3P*"	"1"		"T1210"	"L4421"	
Ar	16	"7.134"	""	""		"4246950"	"5648940"	"1s2.3p"	"2P*"	"1/2"	"1s2.4d"	"2D"	"3/2"		""	"L14260"	
Ar	16	"7.167"	""	""		"4254180"	"5649610"	"1s2.3p"	"2P*"	"3/2"	"1s2.4d"	"2D"	"5/2"		""	"L14260"	
Ar	8	"9.1295"	""	""		"0.0"	"1095350"	"2p6.3s"	"2S"	"1/2"	"2p6.11p"	"2P*"	"3/2"		""	"L4421"	
Ar	8	"9.2436"	""	""		"0.0"	"1081811."	"2p6.3s"	"2S"	"1/2"	"2p6.10p"	"2P*"	"3/2"		""	"L4421"	
Ar	8	"9.4035"	""	""		"0.0"	"1063412.6"	"2p6.3s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"		""	"L4421"	
Ar	8	"9.6435"	"bl"	""		"0.0"	"1036968"	"2p6.3s"	"2S"	"1/2"	"2p6.8p"	"2P*"	"3/2"		""	"L4421"	
Ar	8	"10.0142"	""	""		"0.0"	"998582"	"2p6.3s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"		""	"L4421"	
Ar	9	"10.117"	""	""		"2051784.6"	"3040220"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.5p"	"1S"	"0"		""	"L9866"	
Ar	9	"10.347"	""	""		"2051784.6"	"3018248"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.5p"	"3D"	"2"		""	"L9866"	
Ar	8	"10.3666"	""	""		"142808.2"	"1107445."	"2p6.3p"	"2P*"	"3/2"	"2p6.12d"	"2D"	"5/2"		""	"L4421"	
Ar	9	"10.423"	""	""		"2051784.6"	"3011211"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.5p"	"3D"	"1"		""	"L9866"	
Ar	8	"10.4683"	""	""		"142808.2"	"1098073"	"2p6.3p"	"2P*"	"3/2"	"2p6.11d"	"2D"	"5/2"		""	"L4421"	
Ar	8	"10.5780"	""	""		"140095."	"1085453"	"2p6.3p"	"2P*"	"1/2"	"2p6.10d"	"2D"	"3/2"		""	"L4421"	
Ar	8	"10.6080"	""	""		"142808.2"	"1085493"	"2p6.3p"	"2P*"	"3/2"	"2p6.10d"	"2D"	"5/2"		""	"L4421"	
Ar	8	"10.6663"	""	""		"0.0"	"937520."	"2p6.3s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"3/2"		""	"L4421"	
Ar	8	"10.6790"	""	""		"142808.2"	"1079225"	"2p6.3p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"		""	"L4421"	
Ar	8	"10.7715"	""	""		"140095."	"1068471"	"2p6.3p"	"2P*"	"1/2"	"2p6.9d"	"2D"	"3/2"		""	"L4421"	
Ar	8	"10.8026"	""	""		"142808.2"	"1068511"	"2p6.3p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"		""	"L4421"	
Ar	8	"10.8769"	""	""		"140095."	"1059616."	"2p6.3p"	"2P*"	"1/2"	"2p6.9s"	"2S"	"1/2"		""	"L4421"	
Ar	8	"10.9070"	""	""		"142808.2"	"1059616."	"2p6.3p"	"2P*"	"3/2"	"2p6.9s"	"2S"	"1/2"		""	"L4421"	
Ar	8	"11.0547"	""	""		"140095."	"1044625."	"2p6.3p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"		""	"L4421"	
Ar	8	"11.0879"	""	""		"142808.2"	"1044645.1"	"2p6.3p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"5/2"		""	"L4421"	
Ar	8	"11.2164"	""	""		"140095."	"1031716."	"2p6.3p"	"2P*"	"1/2"	"2p6.8s"	"2S"	"1/2"		""	"L4421"	
Ar	9	"11.2485"	"3"	""		"2149341.1"	"3038349"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.5d"	"3P*"	"2"		""	"L4421"	
Ar	8	"11.2494"	""	""		"142808.2"	"1031716."	"2p6.3p"	"2P*"	"3/2"	"2p6.8s"	"2S"	"1/2"		""	"L4421"	
Ar	9	"11.2619"	"3"	""		"2149341.1"	"3037291"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.5d"	"3P*"	"1"		""	"L4421"	
Ar	9	"11.2712"	"1bl"	""		"2149341.1"	"3036558"	"2s2.2p5.3p"	"3S"	"1"	"2s2.2p5.5d"	"3P*"	"0"		""	"L4421"	
Ar	7	"11.3931"	""	""		"0."	"877733."	"2p6.3s2"	"1S"	"0"	"3s.7p"	"1P*"	"1"		""	"L4421"	
Ar	8	"11.4988"	""	""		"140095."	"1009751"	"2p6.3p"	"2P*"	"1/2"	"2p6.7d"	"2D"	"3/2"		""	"L4421"	
Ar	9	"11.5077"	"4bl*"	""		"2170921.7"	"3039905"	"2s2.2p5.3p"	"3D"	"2"	"2s2.2p5.5d"	"1D*"	"2"		""	"L4421"	
Ar	9	"11.5077"	"4bl*"	""		"2192277.8"	"3061255"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.5d"	"1P*"	"1"		""	"L4421"	
Ar	9	"11.5077"	"4bl*"	""		"2169967.2"	"3038915"	"2s2.2p5.3p"	"3D"	"3"	"2s2.2p5.5d"	"3F*"	"3"		""	"L4421"	
Ar	9	"11.5197"	"6bl*"	""		"2169967.2"	"3038045"	"2s2.2p5.3p"	"3D"	"3"	"2s2.2p5.5d"	"3F*"	"4"		""	"L4421"	
Ar	9	"11.5197"	"6bl*"	""		"2170921.7"	"3038915"	"2s2.2p5.3p"	"3D"	"2"	"2s2.2p5.5d"	"3F*"	"3"		""	"L4421"	
Ar	8	"11.5346"	""	""		"142808.2"	"1009752."	"2p6.3p"	"2P*"	"3/2"	"2p6.7d"	"2D"	"5/2"		""	"L4421"	
Ar	9	"11.5964"	"3"	""		"2182215.2"	"3044540"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.5d"	"3D*"	"1"		""	"L4421"	
Ar	9	"11.6183"	"2"	""		"2196102.7"	"3056814"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.5d"	"3D*"	"2"		""	"L4421"	
Ar	9	"11.6527"	"3"	""		"2182215.2"	"3040385"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.5d"	"3D*"	"3"		""	"L4421"	
Ar	9	"11.6804"	"2"	""		"2182215.2"	"3038349"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.5d"	"3P*"	"2"		""	"L4421"	
Ar	8	"11.7651"	""	""		"140095."	"990073."	"2p6.3p"	"2P*"	"1/2"	"2p6.7s"	"2S"	"1/2"		""	"L4421"	
Ar	8	"11.8026"	""	""		"142808.2"	"990073."	"2p6.3p"	"2P*"	"3/2"	"2p6.7s"	"2S"	"1/2"		""	"L4421"	
Ar	8	"12.0076"	""	"6.1e+09"	D	"0.0"	"832749."	"2p6.3s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"3/2"		"T1619interp,LS"	"L4421"	
Ar	8	"12.0151"	""	"5.8e+09"	D	"0.0"	"832261."	"2p6.3s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"1/2"		"T1619interp,LS"	"L4421"	
Ar	7	"12.0847"	""	""		"0."	"827501."	"2p6.3s2"	"1S"	"0"	"3s.6p"	"1P*"	"1"		""	"L4421"	
Ar	8	"12.2611"	""	""		"140095."	"955682"	"2p6.3p"	"2P*"	"1/2"	"2p6.6d"	"2D"	"3/2"		""	"L4421"	
Ar	8	"12.3022"	""	""		"142808.2"	"955618"	"2p6.3p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"5/2"		""	"L4421"	
Ar	9	"12.3556"	"3"	""		"2169967.2"	"2979288"	"2s2.2p5.3p"	"3D"	"3"	"2s2.2p5.5s"	"3P*"	"2"		""	"L4421"	
Ar	9	"12.4810"	"3"	""		"2358778."	"3159996"	"2s2.2p5.3d"	"3F*"	"4"	"2s2.2p5.6f"	"3G"	"5"		""	"L4421"	
Ar	7	"12.4816"	""	""		"113905.5"	"915085"	"3s.3p"	"3P*"	"1"	"3s.8d"	"3D"	"2"		""	"L4421"	
Ar	9	"12.485"	""	""		"2176736.6"	"2977698"	"2s2.2p5.3p"	"3D"	"1"	"2s2.2p5.5s"	"3P*"	"0"		""	"L9866"	
Ar	7	"12.5070"	""	""		"115590."	"915143"	"3s.3p"	"3P*"	"2"	"3s.8d"	"3D"	"3"		""	"L4421"	
Ar	9	"12.5266"	"3"	""		"2361731.2"	"3160032"	"2s2.2p5.3d"	"3F*"	"3"	"2s2.2p5.6f"	"1G"	"4"		""	"L4421"	
Ar	9	"12.5464"	"2*"	""		"2182215.2"	"2979288"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.5s"	"3P*"	"2"		""	"L4421"	
Ar	9	"12.5464"	"2*"	""		"2382377.6"	"3179419"	"2s2.2p5.3d"	"1D*"	"2"	"2s2.2p5.6f"	"3G"	"3"		""	"L4421"	
Ar	9	"12.595"	""	""		"2195049.5"	"2989015"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.5s"	"3P*"	"1"		""	"L9866"	
Ar	9	"12.5999"	"5bl*"	""		"2384764."	"3178421"	"2s2.2p5.3d"	"3D*"	"3"	"2s2.2p5.6f"	"3D"	"3"		""	"L4421"	
Ar	9	"12.5999"	"5bl*"	""		"2366940."	"3160360"	"2s2.2p5.3d"	"3F*"	"2"	"2s2.2p5.6f"	"1F"	"3"		""	"L4421"	
Ar	9	"12.6604"	"2"	""		"2370659."	"3160523"	"2s2.2p5.3d"	"1F*"	"3"	"2s2.2p5.6f"	"3F"	"4"		""	"L4421"	
Ar	8	"12.7656"	""	""		"140095."	"923471."	"2p6.3p"	"2P*"	"1/2"	"2p6.6s"	"2S"	"1/2"		""	"L4421"	
Ar	8	"12.8093"	""	""		"142808.2"	"923471."	"2p6.3p"	"2P*"	"3/2"	"2p6.6s"	"2S"	"1/2"		""	"L4421"	
