element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
He	1	"438.79296"	"10"	"8.9889e+06"	AAA	"[171134.894441]"	"[193918.28729754]"	"1s.2p"	"1P*"	"1"	"1s.5d"	"1D"	"2"		"T8636c73"	"L14926"	
He	1	"443.7551"	"3"	"3.2689e+06"	AAA	"[171134.894441]"	"[193663.509489]"	"1s.2p"	"1P*"	"1"	"1s.5s"	"1S"	"0"		"T8636c73"	"L14925c72"	
He	1	"447.14802"	"200*"	"6.8275e+05"	AAA	"[169086.76391031]"	"[191444.49804915]"	"1s.2p"	"3P*"	"2"	"1s.4d"	"3D"	"1"		"T8636c73"	"L14926"	
He	1	"447.14802"	"200*"	"6.1440e+06"	AAA	"[169086.76391031]"	"[191444.47952984]"	"1s.2p"	"3P*"	"2"	"1s.4d"	"3D"	"2"		"T8636c73"	"L14926"	
He	1	"447.14802"	"200*"	"2.4579e+07"	AAA	"[169086.76391031]"	"[191444.47832914]"	"1s.2p"	"3P*"	"2"	"1s.4d"	"3D"	"3"		"T8636c73"	"L14926"	
He	1	"447.14802"	"200*"	"1.0241e+07"	AAA	"[169086.84033581]"	"[191444.49804915]"	"1s.2p"	"3P*"	"1"	"1s.4d"	"3D"	"1"		"T8636c73"	"L14926"	
He	1	"447.14802"	"200*"	"1.8432e+07"	AAA	"[169086.84033581]"	"[191444.47952984]"	"1s.2p"	"3P*"	"1"	"1s.4d"	"3D"	"2"		"T8636c73"	"L14926"	
He	1	"471.31457"	"30*"	"5.2894e+06"	AAA	"[169086.76391031]"	"[190298.110654]"	"1s.2p"	"3P*"	"2"	"1s.4s"	"3S"	"1"		"T8636c73"	"L14926"	
He	1	"471.31457"	"30*"	"3.1736e+06"	AAA	"[169086.84033581]"	"[190298.110654]"	"1s.2p"	"3P*"	"1"	"1s.4s"	"3S"	"1"		"T8636c73"	"L14926"	
He	1	"492.19313"	"20"	"1.9863e+07"	AAA	"[171134.894441]"	"[191446.45313936]"	"1s.2p"	"1P*"	"1"	"1s.4d"	"1D"	"2"		"T8636c73"	"L14926"	
He	1	"501.56783"	"100"	"1.3372e+07"	AAA	"[166277.437635]"	"[186209.3623329]"	"1s.2s"	"1S"	"0"	"1s.3p"	"1P*"	"1"		"T8636c73"	"L14926"	
He	1	"504.7738"	"10"	"6.7712e+06"	AAA	"[171134.894441]"	"[190940.223749]"	"1s.2p"	"1P*"	"1"	"1s.4s"	"1S"	"0"		"T8636c73"	"L14925c72"	
He	1	"587.5621"	"500*"	"1.7673e+07"	AAA	"[169086.76391031]"	"[186101.54609533]"	"1s.2p"	"3P*"	"2"	"1s.3d"	"3D"	"2"		"T8636c73"	"L366"	
He	1	"587.5621"	"500*"	"7.0708e+07"	AAA	"[169086.76391031]"	"[186101.54358476]"	"1s.2p"	"3P*"	"2"	"1s.3d"	"3D"	"3"		"T8636c73"	"L366"	
He	1	"587.5621"	"500*"	"2.9462e+07"	AAA	"[169086.84033581]"	"[186101.59029341]"	"1s.2p"	"3P*"	"1"	"1s.3d"	"3D"	"1"		"T8636c73"	"L366"	
He	1	"587.5621"	"500*"	"5.3019e+07"	AAA	"[169086.84033581]"	"[186101.54609533]"	"1s.2p"	"3P*"	"1"	"1s.3d"	"3D"	"2"		"T8636c73"	"L366"	
He	1	"667.8151"	"100"	"6.3705e+07"	AAA	"[171134.894441]"	"[186104.96409510]"	"1s.2p"	"1P*"	"1"	"1s.3d"	"1D"	"2"		"T8636c73"	"L366"	
He	1	"706.5190"	"200*"	"1.5474e+07"	AAA	"[169086.76391031]"	"[183236.789095]"	"1s.2p"	"3P*"	"2"	"1s.3s"	"3S"	"1"		"T8636c73"	"L14925c72"	
He	1	"706.5190"	"200*"	"9.2844e+06"	AAA	"[169086.84033581]"	"[183236.789095]"	"1s.2p"	"3P*"	"1"	"1s.3s"	"3S"	"1"		"T8636c73"	"L14925c72"	
He	1	"706.571"	"30"	"3.0948e+06"	AAA	"[169087.82825101]"	"[183236.789095]"	"1s.2p"	"3P*"	"0"	"1s.3s"	"3S"	"1"		"T8636c73"	"L366"	
He	1	"728.1349"	"50"	"1.8299e+07"	AAA	"[171134.894441]"	"[184864.826715]"	"1s.2p"	"1P*"	"1"	"1s.3s"	"1S"	"0"		"T8636c73"	"L366"	
He	1	"921.0337"	"2*"	"2.2685e+03"	AAA	"[186101.54358476]"	"[196955.943578608]"	"1s.3d"	"3D"	"3"	"1s.9f"	"3F*"	"2"		"T8636c73"	"L551"	
He	1	"921.0337"	"2*"	"5.1041e+05"	AAA	"[186101.54358476]"	"[196955.942822912]"	"1s.3d"	"3D"	"3"	"1s.9f"	"3F*"	"4"		"T8636c73"	"L551"	
He	1	"921.0337"	"2*"	"4.3822e+04"	AAA	"[186101.54358476]"	"[196955.942410380]"	"1s.3d"	"3D"	"3"	"1s.9f"	"3F*"	"3"		"T8636c73"	"L551"	
He	1	"921.0337"	"2*"	"7.9378e+04"	AAA	"[186101.54609533]"	"[196955.943578608]"	"1s.3d"	"3D"	"2"	"1s.9f"	"3F*"	"2"		"T8636c73"	"L551"	
He	1	"921.0337"	"2*"	"3.5681e+05"	AAA	"[186101.54609533]"	"[196955.942410380]"	"1s.3d"	"3D"	"2"	"1s.9f"	"3F*"	"3"		"T8636c73"	"L551"	
He	1	"921.0337"	"2*"	"4.2875e+05"	AAA	"[186101.59029341]"	"[196955.943578608]"	"1s.3d"	"3D"	"1"	"1s.9f"	"3F*"	"2"		"T8636c73"	"L551"	
